asin,title,imgUrl,productURL,stars,reviews,price,listPrice,sub_category_id,isBestSeller,boughtInLastMonth
B081DS7GR3,4mm OD Ruby Pearls Balls Insert (10 Pack),https://m.media-amazon.com/images/I/41uCPEgWXeL._AC_UL320_.jpg,https://www.amazon.com/dp/B081DS7GR3,4.3,0,7.89,0.0,139,True,400
B07PMSX9W9,"(1,000 Pieces) PGN Steel Slingshot Ammo - 3/8"" Inch (0.375"" Caliber) - Straight & Precise Practice Slingshot Ammo - Steel Pocket Slingshot Ammo - Slingshot Ammo Steel",https://m.media-amazon.com/images/I/51HgQhXBGDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07PMSX9W9,4.7,0,22.15,0.0,139,False,600
B0953PZMS6,"600 Piece 6 Sizes Assorted Loose Bicycle Bearing Balls 1/4"" 7/32"" 3/16"" 5/32"" 1/8"" and 3/32""",https://m.media-amazon.com/images/I/718puU4dy1S._AC_UL320_.jpg,https://www.amazon.com/dp/B0953PZMS6,4.6,0,7.49,0.0,139,False,500
B07NVWD67L,"T&G 10 Pieces DIN Rail Slotted Aluminum RoHS 8"" Inches Long 35mm Wide 7.5mm High",https://m.media-amazon.com/images/I/61Qdw2sOS-L._AC_UL320_.jpg,https://www.amazon.com/dp/B07NVWD67L,4.8,0,16.99,0.0,139,False,0
B000K7M36W,"NEIKO 50456A Spring Assortment Set, 200 Piece, Extension and Compression Springs Kit, Zinc Plated Steel Mechanical Compression Springs, Assorted Size Small Springs for All Types of Home Repairs & DIY",https://m.media-amazon.com/images/I/81BbRudqKoL._AC_UL320_.jpg,https://www.amazon.com/dp/B000K7M36W,4.5,0,10.97,11.99,139,False,500
B07C9SZKW9,"5/8"" Bore Solid Steel Style Zinc Plated Set Screw Shaft Collars for Lawn Tractor,Garage Doors",https://m.media-amazon.com/images/I/61ee7byqQiL._AC_UL320_.jpg,https://www.amazon.com/dp/B07C9SZKW9,4.6,0,6.99,0.0,139,False,500
B09VZH6NS1,"300 Pcs Compression Springs Assortment Kit, Stainless Steel Springs, Spring Assortment for Shop and Home Repairs, 30 Different Sizes with Individual Bags",https://m.media-amazon.com/images/I/91dgkeiMHCL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VZH6NS1,4.4,0,12.39,0.0,139,False,400
B0BBQL2SN3,"Compression Springs Assortment Kit, 390 Pcs 24 Different Sizes Stainless Steel Springs, Spring Assortment for Shop and Home Repairs",https://m.media-amazon.com/images/I/71xwgKRtsLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BBQL2SN3,4.6,0,15.99,0.0,139,False,300
B0B9BDRK25,200PCS Spring Assortment Kit Zinc Plated Extension and Compression Springs Kit Include Assorted Size Small Springs for Home Repairs & DIY P-038-kit,https://m.media-amazon.com/images/I/71Ump3YOOAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9BDRK25,4.5,0,8.99,0.0,139,False,400
B0B5LC3C4F,"Art3d 5-Pack of 24×36"" PET/Plexiglass Sheets, Transparent Clear Flexible Plastic Sheet Panels for Craft, Picture Frames, Sign Blank, DIY Display Project",https://m.media-amazon.com/images/I/61o+j5iMxHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5LC3C4F,4.6,664,39.99,0.0,140,True,1000
B0BZMDR47H,"4 Pieces 20 Mesh 8.2”X11.8” (21cmX30cm) Wire Mesh, Sturdy Metal Mesh Sheets for DIY Projects 304 Stainless Steel No Rust Mesh Screen",https://m.media-amazon.com/images/I/91UTh+utnoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZMDR47H,4.6,52,7.99,0.0,140,True,400
B07MQTDF4R,"Polycarbonate Clear Plastic Sheet 12"" X 18"" X 0.0625"" (1/16"") Exact with EasyRuler Film, Shatter Resistant, Easy to Cut, Bend, Mold than Plexiglass. Window Panel, Industrial, Hobby, Home, DIY, Crafts",https://m.media-amazon.com/images/I/71pLUsuCHPL._AC_UL320_.jpg,https://www.amazon.com/dp/B07MQTDF4R,4.6,2708,9.95,15.95,140,False,600
B088BPVVR3,"2-Pack 24 x 36” Clear Acrylic Sheet Plexiglass – 1/4” Thick; Use for Craft Projects, Signs, Sneeze Guard and More; Cut with Cricut, Laser, Saw or Hand Tools – No Knives",https://m.media-amazon.com/images/I/71FuU-uEHoL._AC_UL320_.jpg,https://www.amazon.com/dp/B088BPVVR3,4.6,760,69.99,0.0,140,False,600
B08PSLHWZT,"Copper Mesh - 5 Inches x 30 ft, 100% Pure Copper Mesh Roll, Copper Fill Fabric, Blocker for Hole, Flexible and Strechy",https://m.media-amazon.com/images/I/81vyEQHXZiL._AC_UL320_.jpg,https://www.amazon.com/dp/B08PSLHWZT,4.7,366,14.49,0.0,140,False,300
B09ZGDDZ21,Composite Shims (36 Pack) - Hard Composite Shims for Home Improvement - Never Rot Shims for Leveling - Restaurant Table Shims - Table Wedges - Toilet Shims - DIY Furniture Levelers - Stock Your Home,https://m.media-amazon.com/images/I/81pgOBxGudL._AC_UL320_.jpg,https://www.amazon.com/dp/B09ZGDDZ21,4.6,497,13.99,0.0,140,False,300
B0B79QLYBQ,"Duco ABS Plastic Sheet 1/8 Inch Thick 12"" x 12"" - Two-Sided Rigid ABS Sheet (Textured Plastic Front & Smooth Back) - DIY Home Decor and Robotics Competitions Use - Black Plastic Sheet (Pack of 1)",https://m.media-amazon.com/images/I/716FrSoCa3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B79QLYBQ,4.7,293,7.99,0.0,140,False,200
B0847TV33L,Multi Purpose Galvanized Steel Wire 14 Gauge Heavy Duty 32ft Long,https://m.media-amazon.com/images/I/6176naZzo3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0847TV33L,4.6,278,6.95,0.0,140,False,300
B09XTG7PM9,"2Pack 6061 T651 Aluminum Sheet Metal 6 x 6 x 1/4 Inch Flat Plain Aluminum Plate Covered with Protective Film, Heat Treatable Rectangle 6MM Aluminum Metal Plate for Industrial, Crafting, DIY",https://m.media-amazon.com/images/I/51KY-eQWyML._AC_UL320_.jpg,https://www.amazon.com/dp/B09XTG7PM9,4.6,96,19.99,0.0,140,False,50
B09JFN8353,"6061 T651 Aluminum Sheet Metal 12 x 12 x 0.20 (5mm) Inch Flat Plain Aluminum Plate Covered with Protective Film, Heat Treatable Rectangle Aluminum Metal Plate for Crafting, DIY, Industrial",https://m.media-amazon.com/images/I/61HP6X0vT5L._AC_UL320_.jpg,https://www.amazon.com/dp/B09JFN8353,4.6,16,24.99,0.0,140,False,0
B08YYQ6TGK,"Self Adhesive Caster Wheels Mini Swivel Wheels Stainless Steel Paste Universal Wheel 360 Degree Rotation Sticky Pulley for Bins Bottom Storage Box Furniture Trash Can (8 Pieces,White)",https://m.media-amazon.com/images/I/61exl5Knp0L._AC_UL320_.jpg,https://www.amazon.com/dp/B08YYQ6TGK,4.0,3494,8.99,0.0,141,True,1000
B087732M1G,BBTO 30 Pack Chain Connectors Roller Shade Bead Chain Connector Replacement Vertical Roman Roller Blind Ball Chain Cord Connector Clips,https://m.media-amazon.com/images/I/71sx1ZZOwlL._AC_UL320_.jpg,https://www.amazon.com/dp/B087732M1G,4.6,1229,6.59,0.0,141,True,500
B0B6N626JS,"Nefish Side Mount Casters 2 Inch L-Shaped Small Rubber Caster Set of 4 with Load Capacity 600 LBS, Ball Bearing 360 Degree Plate Swivel Castors Wheel for Furniture, Baby Bed, Kitchen, Cabinet, Table",https://m.media-amazon.com/images/I/71yKL6lDT8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B6N626JS,4.5,854,17.99,21.99,141,False,900
B07Z36HZKT,"Aieve Brick Wall Clips for Hanging Outdoors, Brick Hooks Brick Hangers No Drill, Fit 2-1/4 to 2-1/2(10 Pack)",https://m.media-amazon.com/images/I/61BOnMAiQML._AC_UL320_.jpg,https://www.amazon.com/dp/B07Z36HZKT,4.1,1828,14.95,15.99,141,False,900
B0995KCFB6,Vrupin 188 Pieces Closed Rubber Grommet Firewall Solid Closed Hole Plug Assortment Kit for Wire Electrical Appliance Plumbing,https://m.media-amazon.com/images/I/61aAetJ-Y8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0995KCFB6,4.6,772,12.99,0.0,141,False,800
B08F55SKST,"LOVIMAG 100LBS Heavy Duty Magnetic Hooks, Strong Neodymium Magnet Hooks for Home, Kitchen, Workplace, Office etc, Hold up to 100 Pounds - 12pack",https://m.media-amazon.com/images/I/71qvSIrODIL._AC_UL320_.jpg,https://www.amazon.com/dp/B08F55SKST,4.7,2902,25.49,28.99,141,False,900
B07QSJ6Q72,"BAVITE Swivel Swing Magnetic Hook New Upgraded, 60LB (10 Pack)Refrigerator Magnetic Hooks ,Strong Neodymium Magnet Hook, Perfect for Refrigerator and Other Magnetic Surfaces,67.5mm(2.66in) in Length",https://m.media-amazon.com/images/I/71ZJ8h3l4fL._AC_UL320_.jpg,https://www.amazon.com/dp/B07QSJ6Q72,4.7,5918,14.99,15.99,141,False,900
B07QRH8VS2,"SPACEKEEPER Workbench Casters kit 660 Lbs - Retractable Casters Heavy Duty Bench Caster Wheels Designed for Workbenches Machinery & Tables, 4 Pack",https://m.media-amazon.com/images/I/71P9qtTbE7L._AC_UL320_.jpg,https://www.amazon.com/dp/B07QRH8VS2,4.5,4259,34.55,0.0,141,False,1000
B07CMTMHHT,"3 inch Heavy Duty Casters Load 1500lbs,Lockable Bearing Caster Wheels with Brakes,Swivel Casters for Furniture and Workbench，Set of 4 (Free Screws)",https://m.media-amazon.com/images/I/81JMebcF1uL._AC_UL320_.jpg,https://www.amazon.com/dp/B07CMTMHHT,4.8,2092,25.99,0.0,141,False,900
B07L1NY6BS,"MIKEDE 22LB Magnetic Hooks, Perfect for Cruise, Grill, Towel, Indoor Hanging, Home, Kitchen, Workplace, Office and Garage, Pack of 28",https://m.media-amazon.com/images/I/81Xvm9mKeDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07L1NY6BS,4.5,3044,12.5,20.99,141,False,1000
B0C1GSNQKL,"Wire Brush for Drill, Wire Wheel Brush Cup Set, Drill Wire Brush for Drill 1/4 Inch Arbor for Cleaning Rust, Stripping and Drill Attachment（Hexagonal）",https://m.media-amazon.com/images/I/813swyceCpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1GSNQKL,4.3,26,7.59,0.0,142,True,1000
B07DB2JYB9,WEN DS164 20-Piece Sanding Drum Kit for Drill Presses and Power Drills,https://m.media-amazon.com/images/I/81yUbhmcd2L._AC_UL320_.jpg,https://www.amazon.com/dp/B07DB2JYB9,4.3,0,7.33,0.0,142,True,700
B0002SQYF0,"Scotch-Brite General Purpose 7447 Hand Pad, Very Fine Grade, 6 in x 9 in, Pack of 20, Aluminum Oxide, Surface Preparation, Scuffing, Blending, Cleaning, Maroon",https://m.media-amazon.com/images/I/91wlSdcOvhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0002SQYF0,4.8,2782,20.99,0.0,142,False,1000
B0BXD5Z4MY,5 Inch Sanding Discs Hook and Loop | 60/80/120/220/320 Grit Sandpaper Assortment | Orbital Sander Pads | Sand Paper for Automotive and Woodworking | 50 Pack,https://m.media-amazon.com/images/I/81Z66nPUcAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXD5Z4MY,4.6,0,8.99,0.0,142,False,700
B07W6LNRXM,20PCS Flap Discs 4 1/2 for Angle Grinder 40/60/80/120 Grit Flap Disc High-Density Bevel Type Angle Grinder Sanding Disc Abrasive Flap Disk #29,https://m.media-amazon.com/images/I/81f7bkmO9pL._AC_UL320_.jpg,https://www.amazon.com/dp/B07W6LNRXM,4.6,0,19.99,0.0,142,False,700
B09WMR55XJ,"Sander Pads for Makita, 2-Pack 5"" 8 Hole Hook and Loop Replacement Sander Pads Makita 743081-8/743051-7 Compatible with Makita BO5010 BO5030K BO5031K BO5041K",https://m.media-amazon.com/images/I/71WXAgEXePL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WMR55XJ,4.6,0,9.99,12.99,142,False,600
B0B5G43X3H,"6 Pack 220 Grit Superfine Sanding Sponge, Washable and Reusable Great for Pot Brush Pan Brush Sponge Brush Glasses Sanding Wood Sanding Metal Sanding (220 Grit-6 Pack)",https://m.media-amazon.com/images/I/818WefvaHcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5G43X3H,4.5,0,6.99,0.0,142,False,500
B003WUYG1E,Motor Guard - Soft Block Flexible Sanding Bl (SB-1),https://m.media-amazon.com/images/I/71hCgh8JETL._AC_UL320_.jpg,https://www.amazon.com/dp/B003WUYG1E,4.6,0,9.06,14.85,142,False,400
B07C1R3NXN,"POLIWELL 5-Inch 8 Holes Hook and Loop Soft Sponge Cushion Interface Buffer Pad, Pack of 2",https://m.media-amazon.com/images/I/71r8mRSHMWL._AC_UL320_.jpg,https://www.amazon.com/dp/B07C1R3NXN,4.5,0,9.99,0.0,142,False,600
B074BC2GXL,"DEWALT DWA4972 Aluminum Oxide 1"" x 1/2"" Hp Grinding Pt",https://m.media-amazon.com/images/I/71bKjfa56HL._AC_UL320_.jpg,https://www.amazon.com/dp/B074BC2GXL,4.4,0,2.95,0.0,142,False,700
B071JKLFXX,"LOVIMAG Copper Foil Tape (1inch X 66 FT) with Conductive Adhesive for Guitar and EMI Shielding, Crafts, Electrical Repairs, Grounding",https://m.media-amazon.com/images/I/715uhoM05YL._AC_UL320_.jpg,https://www.amazon.com/dp/B071JKLFXX,4.7,7583,7.99,16.99,143,True,700
B0851N5CGM,"Flex Paste, 3 lb Tub, White, Waterproof Paintable Putty, Spackle Sealant, Fill Gaps Cracks Holes - Block Out Water and Air - UV Resistant - Walls, Drywall, EPDM, Concrete, Roof, RV Repairs",https://m.media-amazon.com/images/I/61pWAVAG56L._AC_UL320_.jpg,https://www.amazon.com/dp/B0851N5CGM,4.0,1776,34.98,0.0,143,True,100
B08ZYCQVRD,"4oz Food Grade Grease for Kitchen Stand Mixers. Fully Synthetic, NSF Registered as H-1. NLGI 2.Compare to: Kitchen Aid and Impresa Grease. Made in USA",https://m.media-amazon.com/images/I/619agF78Z0L._AC_UL320_.jpg,https://www.amazon.com/dp/B08ZYCQVRD,4.5,50,11.7,13.5,143,False,100
B07VNTC9LH,"Lichamp 10-Pack Black Electrical Tape Waterproof, 3/4 in x 66ft, Industrial Grade UL/CSA Listed High Temp Electrical Tape Electric Super Vinyl",https://m.media-amazon.com/images/I/61PjxqOm8gL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VNTC9LH,4.7,1536,18.99,29.99,143,False,3000
B07K4PQG8P,"Bullshark Bond Black 3M Heavy Duty 1 Inch Double Sided Tape Mounting Tape Waterproof Foam Tape VHB 5952, 15 Feet Length, Multipurpose for Car, LED Strip Lights, Office, Home Decor, Office Décor",https://m.media-amazon.com/images/I/812G44xiCDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07K4PQG8P,4.6,3707,18.99,0.0,143,False,1000
B075WD63MT,"PTFE Yellow Gas Line Thread Sealant Tape 260"" Length 1/2"" Width 1 Pack for Propane,Natural Gas and More by Vanguard Sealants",https://m.media-amazon.com/images/I/7188jc0my3L._AC_UL320_.jpg,https://www.amazon.com/dp/B075WD63MT,4.7,1507,6.99,7.49,143,False,1000
B08XQ8LLDH,"Grout Removal Tool, REALINN Caulking Tool Caulk Remover 3 in 1 Silicone Caulking Tools Kit, Glass Glue Angle Scraper Grout Saw Blade Scraper Caulk Finishing for Kitchen Bathroom Window Sink Tile Joint",https://m.media-amazon.com/images/I/61lWlNGRQbL._AC_UL320_.jpg,https://www.amazon.com/dp/B08XQ8LLDH,4.2,1164,13.99,14.98,143,False,800
B09LYCQHZD,Mellif 100W Cordless Hot Glue Gun for dewalt 20V Max Battery (NOT Included) High Temp Electric Power Glue Gun with 20PCS Full Size Glue Sticks for Arts Crafts DIY Festival Decor School Home Repair,https://m.media-amazon.com/images/I/61Tvuls2YmL._AC_UL320_.jpg,https://www.amazon.com/dp/B09LYCQHZD,4.6,1060,29.99,0.0,143,False,500
B0BQYM63N5,3M Double Sided Mounting Tape 5925 VHB Black Foam Tape High Bond Waterproof Heavy Duty Strong Adhesive Tape Thick 0.025 in Fastener Replace Décor Frame Logos,https://m.media-amazon.com/images/I/71VPpsZ9ExL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQYM63N5,4.4,257,9.99,0.0,143,False,800
B09WVJ1B8M,"3 Packs Caulk Tape Waterproof Self Adhesive, Bathtub Caulk Strip Sealant Tape Sealing Strip for Kitchen Countertop, Sink, Bathroom, Toilet, Floor Wall Edge Protector(White 10.5Ft X 1.5In)",https://m.media-amazon.com/images/I/61ZdvSTjfXL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WVJ1B8M,4.1,937,12.99,0.0,143,False,700
B072KDBJWC,"LOVIMAG Super Strong Neodymium Disc Magnets, Powerful Rare Earth Magnets with Double-Sided Adhesive for Fridge, DIY, Building, Scientific, Craft, and Office Magnets - 1.26 inch x 1/8 inch, Pack of 12",https://m.media-amazon.com/images/I/71wUC2wkegL._AC_UL320_.jpg,https://www.amazon.com/dp/B072KDBJWC,4.4,0,8.99,0.0,144,True,3000
B08ZN9TC7Z,"Small Magnets for Crafts with Adhesive Backing Ceramic Magnets Round Disc Magnets, Strong Magnets Perfect for Button DIY Tiny Magnet Craft Hobbies, Science Projects（0.71'' D x 0.2''H)50Pcs",https://m.media-amazon.com/images/I/81EGwADod0L._AC_UL320_.jpg,https://www.amazon.com/dp/B08ZN9TC7Z,4.4,0,4.99,0.0,144,True,2000
B095RQ1F3T,"reliahom Broom Holder Mop Hanger Wall Mount Metal Organization Garage Storage System Garden Kitchen Tool Organizer (4 Racks with 5 Hooks, Silver)…",https://m.media-amazon.com/images/I/71bjrthpajL._AC_UL320_.jpg,https://www.amazon.com/dp/B095RQ1F3T,4.7,0,12.99,19.99,144,False,6000
B0872XDMZS,"Holikme Mop Broom Holder Wall Mount Metal Pantry Organization and Storage Garden Kitchen Tool Organizer Wall Hanger for Home Goods (4 Positions with 4 Hooks, Silver)",https://m.media-amazon.com/images/I/713okcKVY3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0872XDMZS,4.6,0,9.99,15.99,144,False,3000
B07TWF7V2Q,"IMILLET 2 Pack Mop and Broom Holder, Wall Mounted Organizer Mop and Broom Storage Tool Rack with 5 Ball Slots and 6 Hooks (Black)",https://m.media-amazon.com/images/I/711T5P7dhRL._AC_UL320_.jpg,https://www.amazon.com/dp/B07TWF7V2Q,4.6,0,19.99,28.99,144,False,4000
B01DI8H364,"Berry Ave Broom Holder & Wall Mount Garden Tool Organizer - Home Laundry Room, Kitchen, Closet, Shed, Garage Organization and Storage Utility Rack - 5 Slots & 6 Hooks -Rake, Shovel, Mop Hanger (Black)",https://m.media-amazon.com/images/I/81OcrGiut5L._AC_UL320_.jpg,https://www.amazon.com/dp/B01DI8H364,4.5,0,14.97,19.99,144,False,4000
B0BDFFCSKT,"DIYMAG 90Pcs Strong Magnets for Crafts with Adhesive Backing,Ceramic Magnets Small Round Circle Magnets for Refrigerator, Craft Hobbies, Science Projects & School Notice Boards (Black,0.7 * 0.12inch)",https://m.media-amazon.com/images/I/71E0wjNp48L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BDFFCSKT,4.4,0,6.49,0.0,144,False,3000
B09VG87SKL,"5 Racks and 4 Hooks Mop and Broom Holder Wall Mount, Broom Organizer Storage Tool Racks Stainless Steel Heavy Duty Hooks Self Adhesive Solid Non-slip for Home Kitchen Garden Laundry Garage",https://m.media-amazon.com/images/I/71SHSEX2KJL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VG87SKL,4.6,0,16.95,19.99,144,False,3000
B00EJU3SWY,"HOME IT Mop And Broom Holder - Garage Storage Systems with 5 Slots, 6 Hooks, 7.5lbs Capacity Per Slot - Garden Tool Organizer For 11 Tools - For Home, Kitchen, Closet, Garage, Laundry Room - Off-White",https://m.media-amazon.com/images/I/613cWlKGLrL._AC_UL320_.jpg,https://www.amazon.com/dp/B00EJU3SWY,4.5,0,13.99,20.0,144,False,3000
B09WZTSQ9Y,"TRYMAG Small Strong Magnets, 6 Different Size, 255Pcs Rare Earth Magnets for Crafts, Heavy Duty Neodymium Magnets Round Refrigerator Magnets for Whiteboard, Billboard in Home, Kitchen, Office, School",https://m.media-amazon.com/images/I/71FRpXyygoL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WZTSQ9Y,4.3,0,6.71,0.0,144,False,3000
B09SWPP7CL,"Digital Angle Finder-Electronic Level-Laser Level, 3-in-1 Digital Level/Protractor/Inclinometer/Angle Gauge,Rechargable Magnetic Level Box for Table&Miter Saw/Construction/Woodworking-WB01",https://m.media-amazon.com/images/I/71Frd8+C8oL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SWPP7CL,4.5,0,19.99,36.99,145,True,300
B07T744FLZ,"MEASUREMAN 2-1/2"" Dial Size, Glycerin Filled Pressure Gauge, 0-100psi/kpa, 304 Stainless Steel Case, 1/4""NPT Lower Mount",https://m.media-amazon.com/images/I/71+H2mnD1-L._AC_UL320_.jpg,https://www.amazon.com/dp/B07T744FLZ,4.7,0,9.97,0.0,145,True,600
B0BJ13K7FR,"Pampers Sensitive Water Based Hypoallergenic and Unscented Baby Wipes Combo, 1008 count (Packaging May Vary)",https://m.media-amazon.com/images/I/91x2pWKhfDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJ13K7FR,4.8,0,34.97,33.99,145,False,50000
B07T58JMTJ,"MEASUREMAN 2-1/2"" Water Pressure Test Gauge, 3/4"" Female Hose Thread, 0-200 psi/kpa",https://m.media-amazon.com/images/I/71dcEdsYpLS._AC_UL320_.jpg,https://www.amazon.com/dp/B07T58JMTJ,4.5,0,9.95,0.0,145,False,1000
B07PGXSWF5,"2- 1/2"" Pressure Gauge,Water Pressure Test Gauge, 3/4"" Female Hose Thread, 0-200 PSI with Red Pointer",https://m.media-amazon.com/images/I/81Xj3EOSuDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07PGXSWF5,4.4,0,10.95,0.0,145,False,2000
B0924JMYX3,"4 Groups 1M Alligator Clips Electrical, Insulated Test Leads with Alligator Clips, Stamping Double-ended Jumper Wires for Electrical Testing, Circuit Connection, Experiment (Red & Black)",https://m.media-amazon.com/images/I/71kr8JtW4IS._AC_UL320_.jpg,https://www.amazon.com/dp/B0924JMYX3,4.4,0,5.98,0.0,145,False,1000
B07XPD9L1C,Stainless Steel Feeler Gauge Universal Standard SAE and Metric Offset Valve Thickness Gauge 32-Piece Blade Tool for Measuring Gap Width/Thickness,https://m.media-amazon.com/images/I/71Gf5izdFML._AC_UL320_.jpg,https://www.amazon.com/dp/B07XPD9L1C,4.5,0,14.99,0.0,145,False,700
B071HYRPND,"USB Snake Inspection Camera, FANTRONICS USB C Borescope, Scope Camera with 8 LED Lights for (16.4ft) OTG Android Phone, Windows PC, MacBook",https://m.media-amazon.com/images/I/41T8Wqz8H+L._AC_UL320_.jpg,https://www.amazon.com/dp/B071HYRPND,4.0,0,18.98,0.0,145,False,700
B0C4FBM6GV,"Endoscope Camera with Light - Borescope Inspection Snake Camera, 1920P HD Bore Scope with 8 Lights, Waterproof 16.4FT Semi-Rigid Cord for Pipe Inspection, Industrial Endoscope for iPhone (Single Line)",https://m.media-amazon.com/images/I/71U-RNGFdLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4FBM6GV,4.7,0,29.99,0.0,145,False,1000
B08N9G3913,"Klein Tools CL120VP Electrical Voltage Test Kit with Clamp Meter, Three Testers, Test Leads, Pouch and Batteries",https://m.media-amazon.com/images/I/71RCAKCp7CL._AC_UL320_.jpg,https://www.amazon.com/dp/B08N9G3913,4.8,0,79.98,0.0,145,False,800
B00ET5VMTU,"DEWALT 20V Max Cordless Drill / Driver Kit, Compact, 1/2-Inch (DCD771C2), Dewalt Yellow",https://m.media-amazon.com/images/I/71n1TZHn6BS._AC_UL320_.jpg,https://www.amazon.com/dp/B00ET5VMTU,4.8,0,99.0,179.0,146,True,10000
B0015SBILG,"Klein Tools 32500 11-in-1 Screwdriver / Nut Driver Set, 8 Bits (Phillips, Slotted, Torx, Square), 3 Nut Driver Sizes, Cushion Grip Handle",https://m.media-amazon.com/images/I/51x97TPxN5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0015SBILG,4.8,0,14.97,24.78,146,True,10000
B006V6YAPI,BLACK+DECKER 20V MAX* POWERECONNECT Cordless Drill/Driver + 30 pc. Kit (LD120VA),https://m.media-amazon.com/images/I/61AWJsyXdqL._AC_UL320_.jpg,https://www.amazon.com/dp/B006V6YAPI,4.6,0,46.75,59.99,146,False,5000
B08GKHLJWR,"EFFICERE 30-Piece Premium Hex Key Allen Wrench Set, SAE and Metric Assortment, L Shape, Chrome Vanadium Steel, Precise and Chamfered Tips | SAE 0.028-3/8 inch | Metric 0.7-10 mm | In Storage Case",https://m.media-amazon.com/images/I/71yQBneZA3L._AC_UL320_.jpg,https://www.amazon.com/dp/B08GKHLJWR,4.7,0,11.99,12.99,146,False,4000
B0776C2D6H,Amazon Basics Hex Key Allen Wrench 26 Set with Ball End,https://m.media-amazon.com/images/I/81Fpec4E0zL._AC_UL320_.jpg,https://www.amazon.com/dp/B0776C2D6H,4.7,0,14.21,0.0,146,False,4000
B0C9V6NYZ4,"Klein Tools 32500HD Multi-Bit Screwdriver / Nut Driver, Impact Rated 11-in-1 Tool with Phillips, Slotted, Square and Torx Tips",https://m.media-amazon.com/images/I/41OcyKmA3fL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9V6NYZ4,4.6,0,21.97,32.98,146,False,3000
B081GGRYQ3,"REXBETI 2-Pack Utility Knife, SK5 Heavy Duty Retractable Box Cutter for Cartons, Cardboard and Boxes, Blade Storage Design, Extra 10 Blades Included",https://m.media-amazon.com/images/I/71k4OcVx6jL._AC_UL320_.jpg,https://www.amazon.com/dp/B081GGRYQ3,4.6,0,9.99,11.99,146,False,4000
B096WP9X3M,"SWANLAKE 32PCS Hex Key Set, Allen Wrench Set Inch/Metric MM(0.7mm-10mm) SAE(0.028""-3/8)",https://m.media-amazon.com/images/I/71Fql67heCL._AC_UL320_.jpg,https://www.amazon.com/dp/B096WP9X3M,4.4,0,13.99,19.99,146,False,2000
B0B3WTS82D,"DEKOPRO 126 Piece Power Tool Combo Kits with 8V Cordless Drill, 10MM 3/8'' Keyless Chuck, Professional Household Home DIY Hand Tool Kits for Garden Office House Repair",https://m.media-amazon.com/images/I/712ZrXnQnIL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3WTS82D,4.6,0,59.99,79.99,146,False,3000
B000JNNWQ2,"IRWIN VISE-GRIP Wire Stripping Tool / Wire Cutter, 8 inch, Cuts 10-22 AWG, ProTouch Grip (2078309)",https://m.media-amazon.com/images/I/61Svsk9jkaL._AC_UL320_.jpg,https://www.amazon.com/dp/B000JNNWQ2,4.7,0,13.99,15.79,146,False,2000
B0C4V6BCPH,"STEELSOFT Heavy Duty High Pressure 1/2 inch Hose Clamp Size#6, 1/2-3/4""Adjustable Worm Gear Drive Metal Hose Clamps Stainless Steel Pipe Clamps, Fuel Injection/Sprinkler/Drip Irrigation, 12 Pack",https://m.media-amazon.com/images/I/71f4OTId13L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4V6BCPH,4.6,0,7.99,0.0,147,True,600
B074MZYS37,bayite 12V DC Water Transfer Pump with 2 Hose Clamps 12 Volt Diaphragm Pump Self Priming Sprayer Pump with Pressure Switch 4.5 L/Min 1.2 GPM 80 PSI Adjustable for Weed ATV Marine Boat,https://m.media-amazon.com/images/I/71t3WEfFHgL._AC_UL320_.jpg,https://www.amazon.com/dp/B074MZYS37,4.3,0,29.99,32.99,147,True,700
